GAME_ID,EVENTNUM,PERIOD,PCTIMESTRING,EVENTMSGTYPE,VIDEO_AVAILABLE_FLAG,DESCRIPTION
0022401072,647,4,PT05M07.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022401072,671,4,PT03M37.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022401072,692,4,PT03M01.00S,2,1,MISS Curry 32' 3PT Jump Shot
0022401072,713,4,PT00M59.40S,2,1,MISS Curry 31' 3PT Jump Shot
0022401072,715,4,PT00M48.30S,2,1,MISS Curry 9' Driving Layup
0022401086,100,1,PT05M23.00S,1,1,Curry 21' Step Back Jump Shot (2 PTS) (Santos 2 AST)
0022401086,261,2,PT05M34.00S,1,1,Curry 32' 3PT Pullup Jump Shot (5 PTS)
0022401086,307,2,PT02M58.00S,1,1,Curry 30' 3PT Pullup Jump Shot (9 PTS)
0022401086,316,2,PT02M05.00S,2,1,MISS Curry 23' Step Back Jump Shot
0022401086,326,2,PT01M11.00S,2,1,MISS Curry 2' Driving Reverse Layup
0022401086,338,2,PT00M07.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022401086,401,3,PT07M51.00S,1,1,Curry 1' Running Finger Roll Layup (13 PTS) (Moody 3 AST)
0022401086,416,3,PT07M02.00S,2,1,MISS Curry 25' 3PT Running Jump Shot
0022401086,441,3,PT05M20.00S,2,1,MISS Curry 1' Driving Layup
0022401086,460,3,PT04M22.00S,2,1,MISS Curry 15' Pullup Jump Shot
0022400155,15,1,PT11M21.00S,1,1,Curry 27' 3PT Jump Shot (3 PTS) (Green 1 AST)
0022400155,52,1,PT07M40.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022400155,254,2,PT05M30.00S,2,1,MISS Curry 34' 3PT Pullup Jump Shot
0022400155,263,2,PT05M00.00S,2,1,MISS Curry 5' Driving Layup
0022400155,296,2,PT02M54.00S,2,1,MISS Curry 28' 3PT Jump Shot
0022400155,332,2,PT00M00.00S,1,1,Curry 24' 3PT Pullup Jump Shot (8 PTS) (Green 3 AST)
0022400155,423,3,PT05M59.00S,1,1,Curry 25' 3PT Jump Shot (11 PTS) (Kuminga 2 AST)
0022400155,443,3,PT04M27.00S,1,1,Curry 1' Driving Layup (13 PTS)
0022400155,480,3,PT02M55.00S,1,1,Curry 14' Pullup Jump Shot (15 PTS)
0022400155,485,3,PT02M29.00S,1,1,Curry 12' Pullup Jump Shot (18 PTS) (Looney 2 AST)
0022400155,495,3,PT01M41.00S,2,1,MISS Curry 2' Cutting Layup Shot
0022400155,503,3,PT00M43.90S,1,1,Curry 26' 3PT Step Back Jump Shot (21 PTS) (Moody 1 AST)
0022400155,529,3,PT00M04.60S,2,1,MISS Curry 34' 3PT Pullup Jump Shot
0022400155,677,4,PT02M56.00S,2,1,MISS Curry 32' 3PT Pullup Jump Shot
0022400155,691,4,PT01M47.00S,2,1,MISS Curry 2' Driving Layup
0022400172,33,1,PT09M15.00S,1,1,Curry 1' Driving Layup (2 PTS)
0022400172,54,1,PT07M40.00S,2,1,MISS Curry 3' Driving Layup
0022400172,264,2,PT03M28.00S,1,1,Curry 27' 3PT Fadeaway Jumper (6 PTS) (Green 1 AST)
0022400172,316,3,PT11M48.00S,1,1,Curry 29' 3PT Pullup Jump Shot (9 PTS)
0022400172,318,3,PT11M12.00S,1,1,Curry 13' Pullup Jump Shot (11 PTS)
0022400172,321,3,PT10M50.00S,2,1,MISS Curry 3' Driving Layup
0022400172,361,3,PT06M46.00S,2,1,MISS Curry 28' 3PT Jump Shot
0022400172,411,3,PT04M01.00S,1,1,Curry 26' 3PT Step Back Jump Shot (17 PTS)
0022400172,422,3,PT03M04.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022400172,530,4,PT07M34.00S,2,1,MISS Curry 28' 3PT Step Back Jump Shot
0022400172,539,4,PT06M39.00S,2,1,MISS Curry 5' Driving Layup
0022400172,565,4,PT04M56.00S,1,1,Curry 26' 3PT Pullup Jump Shot (23 PTS)
0022400172,568,4,PT04M25.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022400172,577,4,PT03M27.00S,1,1,Curry 2' Cutting Layup Shot (25 PTS) (Green 4 AST)
0022400172,585,4,PT02M30.00S,1,1,Curry 2' Driving Layup (27 PTS)
0022400172,596,4,PT01M22.00S,2,1,MISS Curry 25' 3PT Pullup Jump Shot
0022400172,598,4,PT01M15.00S,2,1,MISS Curry 3' Driving Layup
0022400188,44,1,PT08M25.00S,2,1,MISS Curry 24' 3PT Step Back Jump Shot
0022400188,53,1,PT07M41.00S,2,1,MISS Curry 7' Driving Floating Bank Jump Shot
0022400188,103,1,PT04M13.00S,1,1,Curry 21' Step Back Jump Shot (2 PTS)
0022400188,245,2,PT06M02.00S,1,1,Curry 26' 3PT Jump Shot (5 PTS) (Anderson 1 AST)
0022400188,258,2,PT05M17.00S,2,1,MISS Curry 27' 3PT Step Back Jump Shot
0022400188,286,2,PT03M55.00S,1,1,Curry 2' Driving Layup (7 PTS)
0022400188,384,3,PT09M42.00S,2,1,MISS Curry 1' Cutting Layup Shot
0022400188,428,3,PT05M42.00S,1,1,Curry 3' Driving Finger Roll Layup (10 PTS)
0022400188,444,3,PT05M14.00S,2,1,MISS Curry 3PT Jump Shot
0022400188,451,3,PT04M14.00S,1,1,Curry 1' Cutting Layup Shot (12 PTS) (Green 6 AST)
0022400207,21,1,PT10M13.00S,2,1,MISS Curry 25' 3PT Jump Shot
0022400207,40,1,PT08M58.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022400207,83,1,PT05M38.00S,1,1,Curry 6' Driving Finger Roll Layup (2 PTS) (Green 2 AST)
0022400207,89,1,PT05M06.00S,2,1,MISS Curry 4' Driving Layup
0022400207,114,1,PT03M20.00S,1,1,Curry 26' 3PT Step Back Jump Shot (5 PTS) (Anderson 1 AST)
0022400207,225,2,PT07M28.00S,2,1,MISS Curry 3' Cutting Layup Shot
0022400207,241,2,PT06M32.00S,2,1,MISS Curry 3' Running Reverse Layup
0022400207,244,2,PT06M16.00S,1,1,Curry 27' 3PT Jump Shot (8 PTS) (Melton 2 AST)
0022400207,310,2,PT01M09.00S,1,1,Curry 26' 3PT Jump Shot (11 PTS) (Green 4 AST)
0022400207,347,3,PT11M44.00S,1,1,Curry 3' Cutting Layup Shot (13 PTS) (Wiggins 3 AST)
0022400207,368,3,PT10M31.00S,1,1,Curry 1' Running Reverse Layup (16 PTS)
0022400207,386,3,PT09M02.00S,2,1,MISS Curry 4' Driving Layup
0022400207,390,3,PT08M58.00S,1,1,Curry 3PT Jump Shot (19 PTS) (Green 5 AST)
0022400207,409,3,PT07M45.00S,1,1,Curry 2' Cutting Layup Shot (21 PTS) (Green 6 AST)
0022400207,413,3,PT07M08.00S,1,1,Curry 11' Driving Floating Jump Shot (23 PTS)
0022400207,426,3,PT06M38.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022400207,442,3,PT05M40.00S,1,1,Curry 16' Step Back Jump Shot (25 PTS) (Green 8 AST)
0022400207,460,3,PT04M28.00S,1,1,Curry 28' 3PT Pullup Jump Shot (28 PTS)
0022400207,493,3,PT01M20.00S,2,1,MISS Curry 28' 3PT Step Back Jump Shot
0022400207,650,4,PT03M23.00S,1,1,Curry 26' 3PT Jump Shot (31 PTS) (Green 11 AST)
0022400207,659,4,PT02M56.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022400207,676,4,PT01M43.00S,2,1,MISS Curry 26' 3PT Step Back Jump Shot
0022400207,680,4,PT01M13.00S,1,1,Curry 25' 3PT Step Back Jump Shot (34 PTS) (Wiggins 5 AST)
0022400007,12,1,PT11M28.00S,1,1,Curry 25' 3PT Jump Shot (3 PTS) (Green 1 AST)
0022400007,37,1,PT09M14.00S,1,1,Curry 4' Driving Finger Roll Layup (5 PTS) (Wiggins 1 AST)
0022400007,42,1,PT09M00.00S,2,1,MISS Curry 30' 3PT Running Pull-Up Jump Shot
0022400007,94,1,PT06M22.00S,1,1,Curry 32' 3PT Step Back Jump Shot (8 PTS)
0022400007,121,1,PT04M26.00S,2,1,MISS Curry 14' Fadeaway Jumper
0022400007,128,1,PT04M07.00S,1,1,Curry 20' Pullup Jump Shot (10 PTS) (Looney 1 AST)
0022400007,133,1,PT03M33.00S,2,1,MISS Curry 2' Driving Reverse Layup
0022400007,148,1,PT02M14.00S,1,1,Curry 18' Step Back Jump Shot (12 PTS)
0022400007,295,2,PT04M18.00S,2,1,MISS Curry 28' 3PT Pullup Jump Shot
0022400007,347,2,PT00M08.10S,1,1,Curry 7' Driving Floating Jump Shot (14 PTS) (Green 3 AST)
0022400007,370,3,PT11M27.00S,1,1,Curry 5' Driving Bank Hook Shot (16 PTS) (Melton 3 AST)
0022400007,383,3,PT10M06.00S,2,1,MISS Curry 5' Driving Layup
0022400007,387,3,PT09M50.00S,1,1,Curry 6' Running Layup (18 PTS) (Melton 4 AST)
0022400007,391,3,PT09M28.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400007,414,3,PT08M04.00S,1,1,Curry 28' 3PT Pullup Jump Shot (21 PTS)
0022400007,443,3,PT06M35.00S,2,1,MISS Curry 31' 3PT Pullup Jump Shot
0022400007,465,3,PT05M05.00S,2,1,MISS Curry 5' Driving Layup
0022400007,488,3,PT04M10.00S,1,1,Curry 7' Driving Floating Bank Jump Shot (23 PTS)
0022400007,520,3,PT02M09.00S,2,1,MISS Curry 5' Driving Finger Roll Layup
0022400007,522,3,PT02M06.00S,2,1,MISS Curry 3PT Jump Shot
0022400007,625,4,PT06M35.00S,2,1,MISS Curry 4' Driving Reverse Layup
0022400007,632,4,PT06M19.00S,2,1,MISS Curry 26' 3PT Step Back Jump Shot
0022400007,669,4,PT04M20.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022400007,686,4,PT03M10.00S,1,1,Curry 15' Pullup Jump Shot (27 PTS)
0022400007,690,4,PT02M36.00S,1,1,Curry 29' 3PT Pullup Jump Shot (30 PTS)
0022400007,699,4,PT01M50.00S,1,1,Curry 5' Driving Finger Roll Layup (32 PTS)
0022400007,706,4,PT00M27.50S,1,1,Curry 28' 3PT Step Back Jump Shot (35 PTS)
0022400019,119,1,PT03M20.00S,2,1,MISS Curry 25' 3PT Jump Shot
0022400019,289,2,PT05M06.00S,2,1,MISS Curry 5' Running Layup
0022400019,300,2,PT04M24.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022400019,325,2,PT02M40.00S,1,1,Curry 26' 3PT Jump Shot (5 PTS) (Green 4 AST)
0022400019,383,2,PT00M02.50S,1,1,Curry 13' Fadeaway Jumper (7 PTS)
0022400019,409,3,PT11M19.00S,1,1,Curry 26' 3PT Step Back Jump Shot (10 PTS)
0022400019,412,3,PT10M57.00S,2,1,MISS Curry 31' 3PT Running Pull-Up Jump Shot
0022400019,498,3,PT05M33.00S,2,1,MISS Curry 29' 3PT Pullup Jump Shot
0022400019,538,3,PT03M33.00S,1,1,Curry 26' 3PT Pullup Jump Shot (13 PTS)
0022400251,26,1,PT09M34.00S,1,1,Curry 27' 3PT Jump Shot (3 PTS)
0022400251,66,1,PT06M06.00S,2,1,MISS Curry 24' 3PT Step Back Jump Shot
0022400251,91,1,PT04M24.00S,2,1,MISS Curry 25' 3PT Jump Shot
0022400251,101,1,PT03M31.00S,2,1,MISS Curry 30' 3PT Pullup Jump Shot
0022400251,255,2,PT05M45.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022400251,263,2,PT04M47.00S,1,1,Curry 17' Floating Jump Shot (5 PTS)
0022400251,305,2,PT01M44.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022400251,321,2,PT00M33.60S,1,0,Curry 26' 3PT Pullup Jump Shot (8 PTS)
0022400251,341,3,PT11M49.00S,1,1,Curry 26' 3PT Step Back Jump Shot (11 PTS) (Green 3 AST)
0022400251,348,3,PT11M08.00S,2,1,MISS Curry 9' Driving Floating Jump Shot
0022400251,375,3,PT08M33.00S,1,1,Curry 26' 3PT Step Back Jump Shot (14 PTS) (Green 4 AST)
0022400251,382,3,PT07M47.00S,1,1,Curry 3PT Pullup Jump Shot (17 PTS) (Jackson-Davis 2 AST)
0022400251,392,3,PT06M49.00S,2,1,MISS Curry 26' 3PT Step Back Jump Shot
0022400251,424,3,PT04M30.00S,2,1,MISS Curry 32' 3PT Pullup Jump Shot
0022400251,551,4,PT07M42.00S,1,1,Curry 3' Cutting Layup Shot (19 PTS) (Green 6 AST)
0022400251,578,4,PT05M43.00S,1,1,Curry 31' 3PT Pullup Jump Shot (22 PTS)
0022400251,583,4,PT05M17.00S,1,1,Curry 3' Driving Layup (24 PTS)
0022400251,586,4,PT04M44.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400251,625,4,PT01M37.00S,1,1,Curry 2' Driving Layup (26 PTS)
0022400251,627,4,PT01M09.00S,2,1,MISS Curry 2' Driving Layup
0022400251,641,4,PT00M12.30S,2,1,MISS Curry 26' 3PT Jump Shot
0022400258,57,1,PT07M19.00S,2,1,MISS Curry 12' Step Back Jump Shot
0022400258,82,1,PT06M02.00S,1,1,Curry 25' 3PT Pullup Jump Shot (3 PTS) (Green 4 AST)
0022400258,95,1,PT05M09.00S,1,1,Curry 8' Fadeaway Jumper (5 PTS)
0022400258,270,2,PT06M22.00S,1,1,Curry 26' 3PT Jump Shot (9 PTS) (Wiggins 2 AST)
0022400258,322,2,PT03M24.00S,1,1,Curry 2' Cutting Layup Shot (11 PTS) (Green 5 AST)
0022400258,354,2,PT01M02.00S,2,1,MISS Curry 30' 3PT Running Jump Shot
0022400258,637,4,PT08M22.00S,2,1,MISS Curry 25' 3PT Pullup Jump Shot
0022400258,680,4,PT05M49.00S,1,1,Curry 10' Fadeaway Bank Shot (17 PTS)
0022400258,708,4,PT04M11.00S,1,1,Curry 26' 3PT Pullup Jump Shot (20 PTS)
0022400258,719,4,PT02M47.00S,1,1,Curry 28' 3PT Step Back Jump Shot (23 PTS) (Green 9 AST)
0022400032,41,1,PT09M18.00S,1,1,Curry 30' 3PT Pullup Jump Shot (3 PTS)
0022400032,85,1,PT05M37.00S,1,1,Curry 1' Reverse Layup (5 PTS) (Green 1 AST)
0022400032,91,1,PT05M00.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022400032,291,2,PT04M21.00S,1,1,Curry 27' 3PT Running Jump Shot (8 PTS) (Wiggins 2 AST)
0022400032,294,2,PT03M48.00S,2,1,MISS Curry 19' Jump Shot
0022400032,307,2,PT02M48.00S,2,1,MISS Curry 16' Driving Floating Jump Shot
0022400032,326,2,PT01M03.00S,1,1,Curry 27' 3PT Jump Shot (12 PTS) (Green 3 AST)
0022400032,358,3,PT11M49.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022400032,380,3,PT09M24.00S,2,1,MISS Curry 10' Fadeaway Jumper
0022400032,420,3,PT06M06.00S,1,1,Curry 28' 3PT Pullup Jump Shot (15 PTS) (Wiggins 3 AST)
0022400032,638,4,PT04M06.00S,2,1,MISS Curry 25' 3PT Jump Shot
0022400032,645,4,PT03M38.00S,2,1,MISS Curry 9' Driving Floating Jump Shot
0022400032,651,4,PT02M53.00S,1,1,Curry 1' Reverse Layup (19 PTS) (Green 5 AST)
0022400269,47,1,PT07M17.00S,1,1,Curry 1' Finger Roll Layup (2 PTS) (Green 1 AST)
0022400269,69,1,PT06M18.00S,2,1,MISS Curry 21' Pullup Jump Shot
0022400269,71,1,PT06M12.00S,1,1,Curry 25' 3PT Jump Shot (5 PTS) (Wiggins 1 AST)
0022400269,110,1,PT04M01.00S,2,1,MISS Curry 1' Driving Finger Roll Layup
0022400269,232,2,PT06M22.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400269,235,2,PT06M12.00S,2,1,MISS Curry 18' Pullup Jump Shot
0022400269,332,2,PT02M45.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022400269,302,2,PT02M06.00S,2,1,MISS Curry 25' 3PT Step Back Jump Shot
0022400269,385,3,PT07M40.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400269,432,3,PT03M50.00S,1,1,Curry 1' Driving Reverse Layup (7 PTS)
0022400269,577,4,PT06M38.00S,1,1,Curry 30' 3PT Pullup Jump Shot (11 PTS)
0022400269,588,4,PT06M04.00S,2,1,MISS Curry Driving Finger Roll Layup
0022400269,596,4,PT05M32.00S,2,1,MISS Curry 26' 3PT Step Back Jump Shot
0022400269,644,4,PT02M15.00S,2,1,MISS Curry 28' 3PT Pullup Jump Shot
0022400269,666,4,PT01M19.00S,1,1,Curry 30' 3PT Jump Shot (14 PTS) (Green 8 AST)
0022400269,688,4,PT00M30.80S,2,1,MISS Curry 34' 3PT Pullup Jump Shot
0022400284,52,1,PT07M49.00S,1,1,Curry 27' 3PT Running Pull-Up Jump Shot (3 PTS) (Green 3 AST)
0022400284,79,1,PT05M30.00S,1,1,Curry 28' 3PT Jump Shot (6 PTS) (Anderson 1 AST)
0022400284,98,1,PT04M24.00S,1,1,Curry 27' 3PT Step Back Jump Shot (9 PTS) (Moody 1 AST)
0022400284,102,1,PT03M58.00S,2,1,MISS Curry 31' 3PT Running Jump Shot
0022400284,283,2,PT03M37.00S,2,1,MISS Curry 3PT Jump Shot
0022400284,341,2,PT00M15.50S,2,1,MISS Curry 24' 3PT Jump Shot
0022400284,382,3,PT10M03.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400284,395,3,PT08M26.00S,1,1,Curry 33' 3PT Pullup Jump Shot (13 PTS)
0022400284,403,3,PT07M34.00S,1,1,Curry 32' 3PT Running Pull-Up Jump Shot (16 PTS)
0022400284,438,3,PT05M08.00S,2,1,MISS Curry 29' 3PT Running Pull-Up Jump Shot
0022400284,612,4,PT06M03.00S,1,1,Curry 28' 3PT Jump Shot (20 PTS) (Green 6 AST)
0022400284,631,4,PT04M58.00S,2,1,MISS Curry 29' 3PT Step Back Jump Shot
0022400284,651,4,PT03M26.00S,1,1,Curry 25' 3PT Step Back Jump Shot (25 PTS)
0022400284,676,4,PT02M47.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022400284,697,4,PT00M58.80S,2,1,MISS Curry 24' Floating Jump Shot
0022400284,707,4,PT00M40.30S,1,1,Curry 3PT Jump Shot (28 PTS) (Green 7 AST)
0022400284,713,4,PT00M24.80S,2,1,MISS Curry 27' 3PT Driving Floating Jump Shot
0022400303,14,1,PT11M19.00S,2,1,MISS Curry 30' 3PT Jump Shot
0022400303,76,1,PT05M34.00S,2,1,MISS Curry 12' Driving Floating Bank Jump Shot
0022400303,249,2,PT06M44.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022400303,295,2,PT02M52.00S,2,1,MISS Curry 29' 3PT Step Back Jump Shot
0022400303,326,2,PT00M37.60S,2,1,MISS Curry 15' Pullup Jump Shot
0022400303,343,3,PT11M37.00S,1,1,Curry 25' 3PT Jump Shot (5 PTS) (Green 4 AST)
0022400303,366,3,PT09M05.00S,2,1,MISS Curry 20' Floating Jump Shot
0022400303,376,3,PT08M25.00S,2,1,MISS Curry 17' Pullup Jump Shot
0022400303,382,3,PT08M00.00S,1,1,Curry 27' 3PT Jump Shot (8 PTS) (Green 5 AST)
0022400303,387,3,PT07M38.00S,1,1,Curry 25' 3PT Pullup Jump Shot (11 PTS) (Green 6 AST)
0022400303,395,3,PT06M44.00S,2,1,MISS Curry 7' Driving Floating Bank Jump Shot
0022400303,419,3,PT05M01.00S,2,1,MISS Curry 10' Driving Floating Bank Jump Shot
0022400303,439,3,PT03M46.00S,1,1,Curry 17' Jump Shot (15 PTS)
0022400303,445,3,PT02M47.00S,1,1,Curry Layup (17 PTS) (Jackson-Davis 2 AST)
0022400303,584,4,PT05M35.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022400303,594,4,PT04M51.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400303,597,4,PT04M42.00S,1,1,Curry 1' Cutting Layup Shot (19 PTS) (Green 7 AST)
0022400303,614,4,PT02M45.00S,1,1,Curry 4' Driving Floating Bank Jump Shot (21 PTS)
0022400303,630,4,PT01M11.00S,1,1,Curry 3' Driving Finger Roll Layup (23 PTS)
0022400303,637,4,PT00M59.00S,2,1,MISS Curry 24' 3PT Step Back Jump Shot
0022400303,653,4,PT00M26.50S,2,1,MISS Curry 40' 3PT Jump Shot
0022400072,27,1,PT10M18.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022400072,46,1,PT09M00.00S,2,1,MISS Curry 3PT Running Pull-Up Jump Shot
0022400072,62,1,PT07M42.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022400072,110,1,PT04M34.00S,2,1,MISS Curry 2' Driving Finger Roll Layup
0022400072,263,2,PT06M38.00S,2,1,MISS Curry 2' Driving Finger Roll Layup
0022400072,309,2,PT03M38.00S,1,1,Curry 2' Cutting Layup Shot (6 PTS) (Jackson-Davis 1 AST)
0022400072,375,2,PT00M03.00S,2,1,MISS Curry 25' 3PT Jump Shot
0022400072,387,3,PT11M47.00S,1,1,Curry 25' 3PT Jump Shot (11 PTS) (Green 1 AST)
0022400072,453,3,PT06M36.00S,1,1,Curry 27' 3PT Pullup Jump Shot (14 PTS)
0022400072,469,3,PT05M36.00S,1,1,Curry 3PT Jump Shot (17 PTS) (Green 3 AST)
0022400084,9,1,PT11M24.00S,1,1,Curry 2' Cutting Layup Shot (2 PTS) (Jackson-Davis 1 AST)
0022400084,12,1,PT10M54.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022400084,46,1,PT07M57.00S,2,1,MISS Curry 25' 3PT Step Back Jump Shot
0022400084,109,1,PT05M01.00S,2,1,MISS Curry 28' 3PT Jump Shot
0022400084,113,1,PT04M41.00S,2,1,MISS Curry 5' Running Layup
0022400084,116,1,PT04M36.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022400084,129,1,PT03M49.00S,1,1,Curry 26' 3PT Step Back Jump Shot (5 PTS) (Hield 1 AST)
0022400084,268,2,PT06M14.00S,2,1,MISS Curry 4' Cutting Finger Roll Layup Shot
0022400084,374,2,PT00M00.80S,2,1,MISS Curry 7' Driving Floating Jump Shot
0022400084,384,3,PT11M50.00S,1,1,Curry 26' 3PT Jump Shot (10 PTS) (Green 3 AST)
0022400084,405,3,PT10M10.00S,1,1,Curry 18' Step Back Jump Shot (12 PTS)
0022400084,419,3,PT09M31.00S,2,1,MISS Curry 4' Cutting Layup Shot
0022400084,446,3,PT08M44.00S,1,1,Curry 3PT Jump Shot (15 PTS) (Green 4 AST)
0022400084,461,3,PT07M38.00S,2,1,MISS Curry 28' 3PT Running Pull-Up Jump Shot
0022400084,466,3,PT07M05.00S,1,1,Curry 14' Fadeaway Jumper (17 PTS)
0022400084,470,3,PT06M29.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022400084,503,3,PT04M09.00S,2,1,MISS Curry 24' 3PT Jump Shot
0022400084,509,3,PT03M28.00S,2,1,MISS Curry 3PT Jump Shot
0022400084,517,3,PT02M24.00S,1,1,Curry 28' 3PT Jump Shot (20 PTS) (Hield 6 AST)
0022400084,521,3,PT02M02.00S,2,1,MISS Curry 27' 3PT Step Back Jump Shot
0022400101,9,1,PT11M32.00S,1,1,Curry 24' 3PT Jump Shot (3 PTS) (Jackson-Davis 1 AST)
0022400101,43,1,PT08M19.00S,1,1,Curry 28' 3PT Running Pull-Up Jump Shot (6 PTS)
0022400101,107,1,PT03M26.00S,2,0,MISS Curry 24' 3PT Jump Shot
0022400101,330,2,PT03M37.00S,2,1,MISS Curry 31' 3PT Pullup Jump Shot
0022400101,356,2,PT01M39.00S,1,1,Curry 26' 3PT Pullup Jump Shot (9 PTS)
0022400101,370,2,PT00M01.60S,2,1,MISS Curry 43' 3PT Pullup Jump Shot
0022400101,419,3,PT09M34.00S,1,1,Curry 3' Running Finger Roll Layup (13 PTS)
0022400101,422,3,PT09M09.00S,1,1,Curry 10' Driving Floating Jump Shot (15 PTS)
0022400101,450,3,PT07M26.00S,2,1,MISS Curry 3' Running Layup
0022400101,465,3,PT05M54.00S,2,1,MISS Curry 4' Driving Layup
0022400101,481,3,PT04M19.00S,1,1,Curry 25' 3PT Pullup Jump Shot (18 PTS) (Looney 1 AST)
